name,charming,cheerful,confident,contemporary,cool,corporate,daring,down-to-earth,exciting,familiar_with,family-oriented,favorability_rating,feminine,friendly,glamorous,good looking,hard working,honest,imaginative,independent,intelligent,leader,logo_consist,masculine,original,outdoorsy,purch_lik,purchased,real,reliable,rugged,secure,sentimental,sincere,small-town,smooth,spirited,successful,technical,tough,trendy,unique,up-to-date,upper class,western,wholesome,young
netflix,2,4,4,4,4,3,4,4,2,2,2,4,0,4,0,4,2,2,4,4,4,4,4,0,4,0,4,1,4,2,0,3,2,4,0,2,4,4,4,0,4,4,4,0,4,2,2
netflix,2,1,3,3,3,2,3,2,3,2,3,4,2,2,2,2,2,2,4,2,3,3,3,2,3,1,4,1,3,3,1,2,1,2,2,1,2,3,2,1,3,3,4,1,1,2,3
netflix,3,3,4,4,4,3,4,2,4,2,3,4,2,4,2,2,3,3,4,4,4,4,2,2,4,0,4,1,4,4,1,4,1,4,0,3,4,4,3,1,4,4,4,2,1,2,4
netflix,2,3,3,4,4,1,4,2,3,2,2,4,1,3,2,4,1,3,4,4,3,4,2,1,4,0,4,1,3,3,0,2,1,3,1,3,3,4,3,0,4,2,4,2,0,1,3
netflix,0,2,3,4,3,2,1,2,3,2,2,1,0,3,1,2,3,3,2,1,3,3,2,0,3,0,4,1,3,3,0,3,0,3,0,2,1,3,3,3,3,1,3,1,3,0,1
netflix,2,2,3,3,4,3,4,3,3,2,2,3,1,3,3,2,3,3,4,3,3,4,3,2,4,2,3,1,3,3,2,3,3,3,1,3,4,3,2,4,3,4,4,3,3,2,3
netflix,4,4,4,1,4,4,4,4,4,2,4,4,0,4,2,1,4,4,4,2,4,4,4,0,4,0,4,1,4,4,0,4,2,4,0,4,4,4,4,0,4,4,4,0,4,4,4
netflix,3,3,3,3,2,2,3,3,3,2,3,3,1,3,2,3,3,4,3,2,3,3,3,1,2,0,2,1,3,3,1,3,3,2,0,2,3,3,2,3,4,3,3,2,1,3,3
old-navy,1,3,2,1,1,4,1,2,1,2,4,3,3,2,1,2,2,2,2,2,1,3,2,1,1,1,3,1,4,2,0,2,2,2,2,2,2,3,0,0,2,0,2,0,2,3,2
old-navy,2,3,2,2,3,1,1,3,1,2,3,1,2,3,1,3,1,1,1,2,1,1,2,0,1,0,1,1,1,2,0,1,1,2,1,2,1,2,0,0,3,1,3,1,0,3,2
old-navy,1,3,2,0,3,1,1,1,2,2,2,4,3,2,0,1,1,2,2,1,1,2,3,1,3,1,4,1,1,1,0,1,0,1,0,0,3,2,0,0,2,2,1,1,0,1,3
old-navy,2,2,2,3,3,3,2,1,2,2,3,3,2,3,1,3,2,2,2,1,2,3,2,2,2,1,3,1,2,2,2,2,1,2,0,2,3,3,0,1,3,2,3,1,0,2,2
old-navy,1,2,1,2,1,1,1,3,1,2,4,2,1,3,1,1,2,2,2,0,1,2,1,2,1,1,2,1,4,4,2,1,1,3,2,1,2,3,0,1,3,1,3,0,2,4,2
old-navy,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
old-navy,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,0,2,1,1,2,1,1,2,1,2,3,1,1,3,1,1,2,2,1,2
old-navy,4,4,4,2,4,4,1,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4
old-navy,3,3,1,2,3,2,1,3,1,2,4,4,2,2,0,3,2,3,3,1,2,2,3,1,2,3,4,1,4,2,1,2,0,2,0,2,3,2,0,0,3,1,2,0,2,3,3
old-navy,2,0,1,3,1,1,0,0,0,2,3,2,1,0,1,2,2,1,2,0,1,0,3,0,1,1,2,1,0,1,1,1,0,1,0,0,2,2,0,0,1,0,0,0,2,2,1
old-navy,1,2,2,1,1,1,2,1,2,2,3,2,2,2,1,1,2,3,2,4,3,2,2,2,3,2,2,1,2,4,1,3,2,1,0,1,1,2,2,2,3,2,2,3,2,3,2
old-navy,2,4,4,4,4,4,4,1,1,2,4,3,2,4,1,4,2,3,4,3,3,4,4,0,4,3,3,1,4,4,0,4,3,4,0,2,4,3,0,0,3,3,4,1,2,2,4
old-navy,0,2,0,2,2,1,0,1,1,2,2,3,1,2,0,1,0,3,2,0,0,0,3,0,1,1,3,1,1,1,0,1,0,0,0,0,1,1,0,0,3,0,3,0,0,0,1
old-navy,4,3,3,3,3,2,2,2,3,2,4,3,2,3,2,4,3,3,3,3,2,3,3,2,3,3,3,1,3,3,2,3,2,3,1,3,3,3,2,2,4,2,3,2,3,3,3
old-navy,2,2,2,2,3,2,2,3,2,1,3,3,2,2,1,2,2,2,2,2,2,2,3,2,2,2,3,1,3,2,2,2,2,2,2,1,2,2,1,1,3,2,3,1,1,3,3
old-navy,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,1,1,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,2
old-navy,1,2,3,1,2,2,2,2,2,1,2,2,1,1,1,1,3,3,2,2,3,3,2,3,2,2,2,0,2,3,2,2,1,2,2,2,3,3,2,3,1,2,2,2,2,2,2
old-navy,2,4,4,4,3,3,3,3,2,1,3,2,3,4,1,3,3,3,2,3,4,3,1,1,2,1,2,1,3,3,1,4,1,3,1,3,4,4,1,1,3,2,3,1,2,3,3
old-navy,3,3,4,3,4,2,2,2,3,2,1,4,2,3,3,3,3,3,3,3,3,4,2,2,2,2,4,1,3,3,2,3,2,3,0,3,4,3,0,2,4,3,3,2,1,2,4
old-navy,3,3,3,3,3,1,1,4,2,2,4,2,2,4,0,3,3,3,3,3,2,2,2,2,3,3,3,1,3,3,3,3,2,3,1,3,3,3,1,4,3,2,3,1,3,4,3
p-and-g,0,2,2,1,3,4,0,2,0,2,3,4,0,2,0,2,3,3,0,0,0,4,2,0,2,2,3,1,2,3,0,0,0,2,0,0,2,2,0,0,1,2,0,0,0,2,0
p-and-g,0,2,4,4,0,4,0,4,0,2,4,3,4,3,0,2,4,4,4,0,4,4,4,0,3,0,3,1,4,4,0,4,4,4,0,0,1,4,0,0,0,2,4,1,2,2,0
p-and-g,1,2,2,1,0,0,1,3,1,1,4,2,2,2,1,0,3,3,1,1,1,2,2,1,1,1,2,1,4,4,1,3,2,4,2,1,1,3,0,1,0,1,1,1,1,4,1
p-and-g,4,4,4,2,4,3,2,4,4,2,4,4,0,4,1,1,4,4,4,4,3,4,4,0,4,2,4,1,4,4,0,4,2,4,2,3,4,4,1,0,4,4,4,0,4,4,4
p-and-g,3,3,3,1,2,4,3,3,3,1,3,2,0,3,2,2,3,3,2,4,3,2,2,3,2,3,2,1,3,3,3,3,3,4,2,0,3,3,1,3,3,0,2,1,3,2,3
p-and-g,2,2,4,3,2,3,3,3,1,1,2,3,1,3,2,2,4,3,3,4,4,4,3,2,3,1,2,1,4,4,1,3,2,4,1,2,2,4,4,2,3,2,4,2,3,3,2
p-and-g,2,1,3,2,3,0,1,3,1,2,4,4,2,3,1,3,4,3,2,3,3,3,3,3,2,2,3,1,3,3,3,3,2,3,3,2,2,4,1,3,0,3,2,1,2,3,1
p-and-g,3,2,4,3,2,3,0,4,2,2,4,3,2,4,0,4,4,4,4,4,4,4,3,2,3,0,4,1,3,4,0,4,2,4,2,2,4,4,0,0,2,2,4,0,1,2,2
p-and-g,3,1,4,4,1,4,2,4,2,2,4,3,1,3,1,0,3,3,4,4,2,4,1,3,2,3,4,1,3,3,2,1,3,3,2,4,1,4,3,1,0,2,3,1,1,3,2
p-and-g,1,2,3,3,2,3,3,2,2,2,2,3,1,2,0,3,3,3,1,4,1,3,3,2,4,2,3,1,4,3,2,3,3,3,1,2,2,4,0,2,0,4,3,1,0,3,0
p-and-g,2,2,2,2,2,3,2,2,1,2,4,2,3,2,1,2,3,2,2,2,2,2,2,1,1,2,3,1,2,3,2,3,2,2,3,1,2,3,1,1,1,1,2,1,1,3,1
p-and-g,0,0,3,0,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0
p-and-g,2,3,3,3,3,4,3,3,1,2,4,4,1,3,0,3,3,3,4,3,3,4,4,1,3,0,4,1,3,3,1,4,0,3,0,3,3,4,1,1,2,3,3,1,0,2,1
p-and-g,4,4,3,3,4,3,1,2,3,2,4,4,2,4,3,4,4,3,3,3,3,4,2,2,2,1,4,1,4,3,1,4,4,4,2,3,4,4,0,2,2,3,3,3,3,4,1
p-and-g,3,2,3,3,1,3,1,2,1,1,3,0,2,3,2,3,3,2,1,2,1,3,1,1,2,1,1,1,1,3,0,2,3,2,1,1,0,3,2,2,1,1,3,1,1,3,0
p-and-g,4,3,3,2,0,0,0,3,0,2,4,2,4,3,0,3,3,2,2,0,2,3,3,0,4,0,3,1,2,3,0,1,4,3,0,3,1,3,0,0,0,0,2,0,0,2,0
p-and-g,2,2,2,1,1,3,1,3,0,2,3,1,3,2,0,2,3,2,1,1,2,2,1,1,2,2,2,1,2,3,2,2,3,2,1,2,2,4,1,2,1,1,1,1,4,2,0
p-and-g,1,2,2,1,1,1,2,2,1,0,2,1,1,3,1,1,1,2,0,2,2,2,1,1,1,1,2,0,2,2,1,2,1,1,2,1,1,0,2,1,0,1,1,1,2,1,1
p-and-g,4,4,4,4,4,4,4,4,4,2,4,4,0,4,4,4,4,3,4,4,4,4,3,4,4,4,4,1,4,4,4,3,3,4,2,4,4,4,2,4,4,4,4,4,4,4,4
p-and-g,1,0,2,2,0,3,0,1,1,1,0,2,0,0,0,0,2,1,0,1,0,0,2,2,2,2,2,0,2,0,0,2,0,2,0,0,0,3,0,0,0,0,2,2,0,2,0
paypal,0,0,4,4,1,4,0,0,0,2,0,3,0,0,0,0,4,4,0,0,4,4,3,0,1,0,4,1,2,4,0,4,0,2,0,0,0,4,4,1,4,0,4,0,0,0,0
paypal,1,0,3,4,2,4,3,0,3,2,1,3,1,2,3,3,1,3,3,2,4,4,3,2,4,1,4,1,3,4,1,4,0,3,1,4,2,4,4,2,3,3,3,4,0,2,2
paypal,1,1,2,1,1,0,1,1,1,2,1,3,1,1,1,1,1,1,2,1,1,2,3,0,2,0,3,1,1,1,0,2,1,2,1,0,2,1,1,0,1,1,2,0,2,1,2
paypal,2,1,4,3,2,4,3,1,2,2,1,1,1,1,2,1,2,1,3,3,3,3,3,3,3,1,3,1,2,2,2,3,1,2,0,4,2,4,4,3,3,3,4,3,3,1,1
paypal,0,0,3,2,0,3,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,3,3,0,0,0,3,1,0,3,0,4,0,1,0,1,0,3,2,0,0,0,3,0,0,0,0
paypal,2,2,2,2,1,2,1,1,1,2,2,2,1,2,0,2,1,2,2,1,2,2,2,1,1,1,3,1,2,2,1,2,1,2,0,2,2,2,2,1,2,1,2,1,1,2,2
paypal,2,1,3,1,3,2,2,1,2,2,1,4,1,2,1,3,2,3,2,2,3,3,3,1,3,0,4,1,2,3,0,3,0,2,0,2,3,3,2,1,1,2,3,2,0,1,1
paypal,3,3,4,4,2,4,3,2,4,2,1,3,2,3,2,4,1,3,3,4,3,4,4,1,3,0,4,1,2,2,0,4,0,3,0,4,4,4,3,1,3,4,4,3,0,2,3
paypal,1,0,3,3,2,3,2,1,1,2,1,3,0,2,1,2,2,3,1,3,3,3,3,0,2,0,3,0,3,3,0,3,0,3,0,2,2,3,3,0,2,1,3,2,0,1,1
paypal,0,2,3,3,2,2,2,2,2,2,2,3,1,2,0,2,2,3,3,2,3,3,3,1,2,0,3,1,3,3,0,3,1,2,0,1,2,3,3,0,3,3,3,2,0,1,2
paypal,3,3,3,3,0,3,4,1,1,2,1,2,0,3,0,0,1,2,4,0,3,4,4,0,4,0,4,1,1,3,0,3,0,3,0,0,3,4,0,1,3,3,3,0,0,1,0
paypal,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
paypal,3,3,3,0,2,4,2,0,1,2,1,3,0,3,0,0,3,3,2,4,3,4,3,4,2,0,3,1,3,3,0,3,0,3,0,2,3,3,4,2,2,2,4,0,0,0,0
paypal,1,3,3,2,3,2,2,3,1,2,3,3,1,3,0,2,3,4,3,3,2,3,1,2,3,1,4,1,3,3,1,3,1,3,1,2,2,3,3,1,1,3,3,1,2,2,2
paypal,0,1,3,3,2,4,0,1,2,2,3,4,0,3,1,1,4,4,1,3,0,4,4,0,2,1,4,1,4,4,0,4,0,3,0,1,2,4,3,0,2,1,3,2,0,0,0
paypal,1,1,2,1,3,3,1,0,1,2,0,3,0,2,2,0,1,4,2,1,3,2,3,1,3,0,3,1,2,3,0,4,0,1,0,1,1,3,4,1,1,3,3,3,0,1,3
paypal,0,1,3,2,2,3,2,0,3,2,1,3,1,1,2,1,1,3,2,3,3,3,3,1,3,0,4,1,2,3,0,3,0,1,0,4,2,4,3,0,0,3,4,2,0,1,1
paypal,3,4,4,2,4,4,4,4,4,2,3,4,4,4,2,2,4,4,3,4,4,4,4,4,4,0,4,1,4,4,0,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,2
paypal,3,3,3,3,3,4,2,1,3,2,3,3,1,2,2,3,2,3,3,2,3,3,3,2,2,1,3,1,3,3,1,3,2,3,1,2,2,4,4,2,1,2,3,2,1,2,2
paypal,0,0,3,2,1,3,2,0,0,2,0,3,0,1,1,1,0,3,1,2,3,3,2,0,1,0,3,1,1,3,1,3,0,1,0,0,0,3,3,0,2,1,1,1,0,0,0
petsmart,3,4,3,4,0,3,0,4,1,2,4,3,0,4,0,2,4,3,1,2,2,2,3,0,2,1,4,1,4,4,0,2,3,4,0,0,3,3,0,0,2,1,2,0,1,4,1
petsmart,3,3,2,3,3,0,0,4,2,1,3,4,1,4,0,1,2,3,3,3,2,1,3,2,1,4,3,1,4,3,3,2,1,3,1,3,2,4,0,2,1,2,3,1,1,3,3
petsmart,2,3,4,4,2,2,0,2,2,2,3,3,0,3,0,2,3,3,2,3,2,4,4,0,3,0,4,1,4,3,0,4,0,3,0,2,1,4,0,0,2,2,4,0,4,3,2
petsmart,1,2,2,0,0,2,0,2,1,2,1,4,1,2,1,2,3,3,0,2,2,1,4,1,0,4,4,1,3,2,1,3,0,1,0,1,0,3,0,0,1,0,2,0,0,1,0
petsmart,3,4,4,3,3,2,3,3,3,2,4,3,3,4,3,4,3,3,3,3,3,4,4,1,3,2,4,1,4,4,1,4,4,3,1,3,3,4,1,2,4,3,4,1,3,3,3
petsmart,0,1,2,1,1,3,1,0,1,2,2,2,0,2,0,0,0,3,1,2,1,3,3,0,2,1,3,1,1,1,0,3,0,1,1,1,1,3,1,0,1,2,1,0,0,1,0
petsmart,3,3,3,3,3,0,3,3,3,2,3,3,0,4,0,2,3,3,3,1,3,4,3,0,4,1,4,1,1,3,2,3,2,3,0,1,3,4,0,1,3,4,3,0,0,3,2
petsmart,0,4,3,2,0,0,0,3,0,2,4,3,0,4,0,0,4,3,2,3,2,0,2,0,0,4,3,1,0,0,0,4,0,3,3,2,4,3,0,0,3,0,0,0,2,2,3
petsmart,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,4,1,1,1,4,1,1,1,2,2,1,2,1,3,3,2,2,2,2,1,2,1,2,2,1,1,1,2,2,4
petsmart,0,4,3,0,0,0,0,4,0,2,4,3,4,4,0,2,4,4,0,4,3,0,0,1,1,3,3,1,4,4,2,2,2,3,3,0,2,4,0,0,0,0,1,0,0,4,1
petsmart,3,3,4,3,2,4,2,3,2,2,3,3,3,3,0,3,3,3,2,2,2,3,3,2,2,1,3,1,3,4,1,4,0,3,1,3,3,4,0,1,1,2,3,0,3,3,3
petsmart,4,4,2,3,3,2,1,3,2,2,4,4,1,4,1,2,2,2,2,3,2,2,4,1,2,3,4,1,3,3,3,1,3,3,2,1,3,2,0,0,2,2,2,1,0,4,1
petsmart,0,2,1,0,0,2,0,1,0,2,3,3,0,3,0,1,1,3,0,1,0,1,4,1,0,0,4,1,2,2,0,2,1,2,0,0,0,2,0,0,0,1,0,0,0,1,0
petsmart,2,3,4,2,1,4,2,1,2,2,3,3,0,3,1,2,2,3,3,1,3,3,3,0,2,1,4,1,2,3,0,4,0,3,0,2,2,4,2,1,2,1,4,2,0,1,1
petsmart,3,4,4,1,3,3,2,3,3,2,4,3,2,4,1,1,3,2,3,1,3,4,3,2,3,1,4,1,3,3,1,3,1,2,1,3,3,3,2,0,3,1,3,3,0,3,3
petsmart,2,4,4,4,2,4,1,4,0,2,4,3,0,4,0,4,4,4,3,4,4,4,4,0,4,2,4,1,4,4,0,4,2,4,2,0,4,4,0,0,1,4,4,1,2,2,2
petsmart,2,3,1,1,1,0,0,2,3,1,2,2,2,3,0,1,0,2,2,0,0,0,3,0,1,1,3,0,1,1,0,0,0,2,0,1,4,0,0,0,2,2,0,1,0,2,3
petsmart,1,3,2,0,1,2,1,4,2,2,3,2,2,3,0,0,3,2,1,1,2,2,4,2,1,2,3,1,4,2,2,1,2,3,1,0,2,2,1,2,0,1,2,1,1,4,2
petsmart,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
petsmart,1,2,0,1,1,1,0,3,0,2,3,3,0,3,0,0,1,2,2,1,0,1,3,0,1,2,3,1,2,3,1,1,2,2,1,0,2,1,0,0,0,1,1,0,0,3,0
pfizer,0,0,0,2,0,4,0,0,1,2,1,2,0,0,0,0,1,1,3,0,4,3,3,0,0,0,3,0,0,2,0,1,0,0,0,0,0,3,4,0,0,2,3,0,0,0,0
pfizer,2,2,2,1,1,2,1,2,0,1,2,2,3,2,0,1,3,2,1,2,2,2,4,1,2,1,2,0,2,3,2,2,2,2,1,2,2,3,2,2,1,1,1,2,3,2,0
pfizer,0,0,2,2,0,4,1,0,0,2,1,3,0,1,0,0,2,2,0,1,4,3,2,2,2,0,3,1,2,4,0,3,0,1,0,0,1,3,3,1,0,0,3,3,3,1,0
pfizer,1,2,4,2,0,4,0,1,0,2,2,1,2,1,0,1,3,2,3,3,3,4,1,2,1,0,3,1,4,2,1,2,0,2,0,1,1,4,2,1,0,1,3,0,2,0,0
pfizer,0,1,3,1,0,4,0,1,1,2,3,0,0,3,2,0,3,1,0,0,0,2,1,1,1,0,0,0,1,2,0,2,3,1,0,0,1,4,0,0,0,0,0,3,4,2,0
pfizer,0,1,3,3,1,4,3,0,3,2,1,1,0,1,2,1,2,2,3,3,3,3,1,0,3,0,2,1,3,3,0,3,0,3,0,2,0,4,3,1,3,3,2,1,0,3,0
pfizer,0,1,1,2,1,4,2,1,2,2,0,0,0,0,1,0,2,0,2,0,3,4,2,2,2,0,1,1,1,2,0,1,0,0,0,1,1,4,3,0,1,1,1,0,2,0,0
pfizer,0,0,2,0,0,4,0,0,0,2,0,1,0,0,0,0,2,1,2,0,3,3,2,0,3,0,2,1,0,3,0,2,0,0,0,0,0,4,3,0,0,0,2,4,1,0,0
pfizer,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
pfizer,0,1,4,0,0,2,3,0,0,1,0,2,0,2,0,0,0,3,0,3,4,3,4,0,4,0,1,0,0,3,0,2,0,1,0,1,2,3,2,0,0,3,2,0,0,0,0
pfizer,2,0,2,2,0,3,1,1,0,2,1,2,0,1,1,1,1,2,1,0,2,3,3,0,1,0,3,1,4,3,0,2,0,2,0,2,1,3,1,0,1,1,3,2,0,2,0
pfizer,3,2,4,3,2,4,3,3,3,1,3,3,2,3,2,3,3,3,3,3,3,4,3,3,4,2,2,0,3,3,3,3,2,3,1,2,3,4,2,2,2,2,3,3,3,2,2
pfizer,0,0,2,1,0,2,0,0,3,2,0,3,0,0,0,0,0,2,2,0,3,4,1,0,2,0,4,1,2,2,0,1,0,2,0,0,0,3,4,0,0,2,4,1,0,0,0
pfizer,0,0,3,0,0,4,2,0,0,2,0,1,0,0,0,0,2,0,0,2,3,4,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
pfizer,1,3,4,3,1,4,2,2,2,2,2,1,2,2,2,3,1,1,1,3,3,3,3,3,1,0,3,1,3,2,1,1,2,1,1,2,1,4,2,2,2,1,3,3,3,1,0
pfizer,0,0,4,2,0,3,2,0,0,2,0,0,0,0,0,0,2,0,3,2,3,3,2,2,3,0,2,1,0,2,0,2,0,1,0,1,1,4,3,1,0,2,4,1,2,0,1
pfizer,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,2,0,0,3,3,2,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pfizer,1,1,1,0,0,2,1,0,0,2,1,1,0,0,0,0,1,1,1,1,1,1,2,0,1,1,2,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0
pfizer,3,3,4,2,3,2,4,1,1,2,4,3,2,3,0,2,4,3,3,2,4,3,4,2,4,0,3,0,2,3,0,2,4,4,0,3,3,4,4,0,0,4,4,2,1,4,0
pfizer,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
progressive,2,3,3,3,1,4,2,2,2,2,2,2,0,3,2,1,2,2,2,3,3,3,3,1,2,1,1,1,3,3,1,2,2,2,2,1,3,3,1,1,1,1,3,3,1,2,1
progressive,2,1,2,3,2,3,3,2,1,2,1,3,1,2,0,2,1,2,3,3,2,2,3,2,2,0,3,0,3,2,1,2,1,2,0,2,3,3,3,2,2,3,3,2,1,2,3
progressive,1,2,3,3,3,1,2,4,1,2,3,3,2,4,1,1,3,4,1,2,3,4,2,2,2,0,2,0,4,4,2,4,2,4,1,3,2,3,3,3,1,2,3,3,1,2,1
progressive,4,4,4,4,4,0,4,4,3,2,4,3,0,4,3,3,4,4,4,4,4,4,4,0,4,0,2,0,4,4,2,4,2,4,0,2,4,4,4,0,4,4,4,0,2,4,4
progressive,0,1,4,4,1,4,2,2,2,1,1,3,0,2,0,0,4,3,3,4,3,3,3,1,0,0,2,0,4,3,0,3,1,3,1,1,3,3,1,2,2,1,4,0,0,3,1
progressive,0,0,4,2,0,4,0,0,0,2,0,1,0,2,2,1,3,2,0,0,4,4,2,0,0,0,2,0,0,4,1,4,0,2,0,0,3,4,4,2,0,0,0,3,3,0,0
progressive,1,2,2,1,0,3,0,3,0,2,1,2,0,3,0,0,3,3,1,2,3,2,2,1,0,0,3,1,4,3,0,3,0,3,0,0,1,3,3,0,0,1,2,0,0,3,1
progressive,0,2,2,3,1,3,0,1,0,1,0,2,0,2,0,0,1,1,0,0,0,1,2,0,1,0,1,0,1,1,0,2,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1
progressive,0,0,4,2,0,4,0,0,0,2,2,0,0,0,0,0,0,1,0,0,4,2,4,0,0,0,0,1,4,0,0,3,0,0,0,0,0,4,4,0,0,0,4,0,2,0,0
progressive,0,4,4,2,2,4,2,4,0,2,4,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4,2,0,4,4,2,4,2,4,4,4,4,4,1,2,2,2,3,2,4,4,2
progressive,3,3,4,0,2,0,3,2,3,2,2,3,2,4,0,0,4,3,3,4,4,4,3,0,3,2,3,1,3,4,0,3,2,4,0,3,3,4,3,1,2,2,4,0,0,2,2
progressive,2,3,3,3,2,1,3,2,1,2,2,3,2,3,1,2,3,3,3,3,3,2,3,2,2,1,3,0,3,3,1,3,2,3,1,2,3,3,2,2,3,2,3,1,1,2,2
progressive,2,3,3,2,2,2,2,2,1,1,2,3,1,4,1,0,4,4,2,1,2,3,3,1,2,0,3,0,4,4,0,3,1,4,0,1,3,3,1,1,1,3,3,1,1,3,2
progressive,1,2,2,0,0,2,0,3,0,1,1,2,1,2,0,1,1,2,0,4,1,1,2,1,0,0,2,0,3,2,0,2,1,3,1,1,0,2,0,0,0,0,2,0,0,2,1
progressive,2,4,4,3,3,1,2,3,2,1,3,2,2,4,1,2,4,3,2,2,4,4,3,2,3,1,3,1,3,4,2,4,2,4,1,3,3,4,4,2,3,2,4,1,3,3,2
progressive,2,3,3,2,2,4,1,1,1,2,3,2,1,2,1,2,2,2,2,1,2,3,3,1,1,1,1,0,1,2,0,2,1,2,1,2,2,3,2,0,1,1,3,1,0,2,1
progressive,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,0,1,2,1,2,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1
progressive,0,0,1,1,0,4,0,0,0,1,0,1,0,0,0,0,1,2,0,0,2,1,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,3,2,0,0,0,2,0,0,1,0
progressive,1,2,2,1,2,3,2,1,2,1,1,2,2,1,2,2,2,3,2,2,3,3,2,1,1,1,1,0,2,1,1,2,1,2,3,1,3,3,3,2,2,3,1,3,0,2,2
progressive,1,0,1,0,0,2,1,0,0,2,0,2,1,0,0,0,0,1,1,2,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
quaker-foods-and-snacks,1,2,2,0,0,0,0,4,0,2,4,3,1,3,0,0,2,4,0,2,1,0,2,2,2,1,3,1,3,4,3,2,3,4,3,0,0,2,0,2,0,0,0,0,2,4,1
quaker-foods-and-snacks,4,4,2,1,0,0,0,2,0,2,4,1,0,1,0,1,0,1,1,0,1,0,3,3,2,0,1,1,3,2,3,0,1,3,2,3,2,3,0,0,1,1,2,0,0,4,0
quaker-foods-and-snacks,2,2,2,2,0,1,1,3,0,2,3,3,0,3,0,3,2,3,2,1,3,4,2,3,3,0,4,1,3,3,1,3,3,3,0,0,2,4,0,2,0,1,1,0,0,3,0
quaker-foods-and-snacks,2,2,3,3,2,3,2,3,2,2,4,3,2,2,2,3,3,3,1,2,2,4,3,2,2,2,4,1,3,3,3,3,2,3,2,3,2,4,2,2,2,2,2,2,2,3,1
quaker-foods-and-snacks,4,2,4,1,4,1,1,3,3,2,4,4,0,4,2,4,1,4,4,3,4,3,4,0,4,2,4,1,4,3,0,4,1,4,0,4,2,4,0,1,4,2,2,3,1,4,0
quaker-foods-and-snacks,0,2,4,2,1,0,0,4,0,2,3,4,0,3,0,2,4,4,1,4,2,2,4,2,4,0,3,1,4,4,1,2,0,4,2,3,0,4,0,2,0,2,2,0,0,4,0
quaker-foods-and-snacks,1,0,0,0,1,1,0,2,0,2,3,2,0,0,0,0,1,3,0,1,0,1,2,0,1,0,2,0,3,3,0,3,1,3,0,0,0,1,0,1,0,1,1,0,0,3,0
quaker-foods-and-snacks,4,4,4,2,4,4,2,4,0,2,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,0,4,2,2,4,2,4,4,0
quaker-foods-and-snacks,3,3,2,2,2,2,2,3,3,2,4,3,1,3,3,1,2,3,2,3,3,3,3,2,3,2,3,1,3,3,2,3,3,2,2,3,2,3,1,3,1,3,2,3,1,4,1
quaker-foods-and-snacks,1,2,1,2,1,3,1,3,0,2,3,2,2,3,0,1,2,2,2,0,1,4,2,1,3,0,3,1,3,1,0,0,0,2,1,1,2,4,0,0,1,1,1,0,1,3,1
